# Date         : 2024-06-06
# Time         : 14:10:01.225000
# File Name    : \\HULC-NAS\users\Alex\pilot2\dynamic1\Camera1\.tiff
# Record Rate  : N/A
#
# Calibration 1 : Name: Calibration1, Type: Normal, Scale: 46.1663 pixels/millimeter,        0.0216608 millimeters/pixel, Origin: 2123.2, 1702.5 pixels, Tilt: -0.956717 degrees, System: Right-Handed Coordinate, Calibration Units: Millimeters
# Export Units : Millimeters
#
#
#   Frame   Time            Feature 1 ()                    Feature 2 ()                  
#                           x               y               x               y             
        0,  0.000000e+000, -7.023496e-001,  2.880397e+000, -8.924642e+000, -3.115152e-001
        1,  1.000000e+000, -7.023496e-001,  2.880397e+000, -8.924678e+000, -3.093494e-001
        2,  2.000000e+000, -6.958522e-001,  2.880505e+000, -8.916051e+000, -3.070390e-001
        3,  3.000000e+000, -6.917738e-001,  2.895738e+000, -8.918289e+000, -3.027436e-001
        4,  4.000000e+000, -6.958522e-001,  2.880505e+000, -8.918217e+000, -3.070752e-001
        5,  5.000000e+000, -6.958522e-001,  2.880505e+000, -8.913885e+000, -3.070028e-001
        6,  6.000000e+000, -7.023496e-001,  2.880397e+000, -8.924714e+000, -3.071837e-001
        7,  7.000000e+000, -6.958522e-001,  2.880505e+000, -8.918145e+000, -3.114067e-001
        8,  8.000000e+000, -6.980903e-001,  2.884801e+000, -8.922585e+000, -3.049817e-001
        9,  9.000000e+000, -6.959246e-001,  2.884837e+000, -8.922585e+000, -3.049817e-001
       10,  1.000000e+001, -7.023496e-001,  2.880397e+000, -8.924642e+000, -3.115152e-001
       11,  1.100000e+001, -7.023496e-001,  2.880397e+000, -8.924642e+000, -3.115152e-001
       12,  1.200000e+001, -6.936141e-001,  2.876210e+000, -8.918145e+000, -3.114067e-001
       13,  1.300000e+001, -6.915207e-001,  2.880578e+000, -8.915979e+000, -3.113706e-001
       14,  1.400000e+001, -6.915207e-001,  2.880578e+000, -8.913813e+000, -3.113344e-001
       15,  1.500000e+001, -6.981988e-001,  2.891298e+000, -8.920419e+000, -3.049455e-001
       16,  1.600000e+001, -6.960692e-001,  2.893500e+000, -8.918289e+000, -3.027436e-001
       17,  1.700000e+001, -7.003285e-001,  2.889096e+000, -8.924823e+000, -3.006863e-001
       18,  1.800000e+001, -7.001115e-001,  2.876101e+000, -8.922512e+000, -3.093133e-001
       19,  1.900000e+001, -6.936864e-001,  2.880541e+000, -8.918145e+000, -3.114067e-001
       20,  2.000000e+001, -7.001838e-001,  2.880433e+000, -8.922585e+000, -3.049817e-001
       21,  2.100000e+001, -6.980180e-001,  2.880469e+000, -8.916015e+000, -3.092048e-001
       22,  2.200000e+001, -6.980903e-001,  2.884801e+000, -8.922512e+000, -3.093133e-001
       23,  2.300000e+001, -6.981988e-001,  2.891298e+000, -8.922621e+000, -3.028159e-001
       24,  2.400000e+001, -6.958884e-001,  2.882671e+000, -8.918289e+000, -3.027436e-001
       25,  2.500000e+001, -6.936503e-001,  2.878376e+000, -8.918145e+000, -3.114067e-001
       26,  2.600000e+001, -6.980903e-001,  2.884801e+000, -8.922621e+000, -3.028159e-001
       27,  2.700000e+001, -6.917015e-001,  2.891407e+000, -8.916124e+000, -3.027074e-001
       28,  2.800000e+001, -6.914483e-001,  2.876246e+000, -8.913813e+000, -3.113344e-001
       29,  2.900000e+001, -6.893911e-001,  2.882780e+000, -8.913813e+000, -3.113344e-001
       30,  3.000000e+001, -7.003646e-001,  2.891262e+000, -8.924823e+000, -3.006863e-001
       31,  3.100000e+001, -7.001838e-001,  2.880433e+000, -8.922512e+000, -3.093133e-001
       32,  3.200000e+001, -6.959607e-001,  2.887003e+000, -8.920347e+000, -3.092771e-001
       33,  3.300000e+001, -7.003285e-001,  2.889096e+000, -8.924823e+000, -3.006863e-001
       34,  3.400000e+001, -6.915930e-001,  2.884909e+000, -8.913885e+000, -3.070028e-001
       35,  3.500000e+001, -6.915207e-001,  2.880578e+000, -8.913813e+000, -3.113344e-001
       36,  3.600000e+001, -6.958522e-001,  2.880505e+000, -8.916124e+000, -3.027074e-001
       37,  3.700000e+001, -6.913037e-001,  2.867583e+000, -8.911611e+000, -3.134640e-001
       38,  3.800000e+001, -6.958522e-001,  2.880505e+000, -8.918145e+000, -3.114067e-001
       39,  3.900000e+001, -6.914845e-001,  2.878412e+000, -8.907352e+000, -3.090601e-001
       40,  4.000000e+001, -6.915207e-001,  2.880578e+000, -8.913813e+000, -3.113344e-001
       41,  4.100000e+001, -6.980542e-001,  2.882635e+000, -8.924751e+000, -3.050179e-001
       42,  4.200000e+001, -6.939035e-001,  2.893536e+000, -8.920491e+000, -3.006140e-001
       43,  4.300000e+001, -6.915568e-001,  2.882743e+000, -8.913922e+000, -3.048370e-001
       44,  4.400000e+001, -6.938311e-001,  2.889205e+000, -8.922585e+000, -3.049817e-001
       45,  4.500000e+001, -6.916653e-001,  2.889241e+000, -8.913922e+000, -3.048370e-001
       46,  4.600000e+001, -6.830022e-001,  2.889385e+000, -8.902984e+000, -3.111536e-001
